Image,True_Label,True_Label_Name,Predicted_Label,Predicted_Label_Name,Correct
3513881408.jpg,1,Cassava Brown Streak Disease (CBSD),4,Healthy,False
451431780.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3996497470.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1116129173.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
477523981.jpg,1,Cassava Brown Streak Disease (CBSD),4,Healthy,False
4048519217.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2091940865.jpg,1,Cassava Brown Streak Disease (CBSD),0,Cassava Bacterial Blight (CBB),False
159654644.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
401825012.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3269939470.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2953610226.jpg,1,Cassava Brown Streak Disease (CBSD),0,Cassava Bacterial Blight (CBB),False
3303586699.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3652033201.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3205007771.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
626727559.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3502149543.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2371237551.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1698873307.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2143275369.jpg,1,Cassava Brown Streak Disease (CBSD),2,Cassava Green Mottle (CGM),False
2406252701.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2557965026.jpg,1,Cassava Brown Streak Disease (CBSD),2,Cassava Green Mottle (CGM),False
2555847338.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
987636835.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2731692092.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1450787226.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3199571684.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
355609204.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
4093904731.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1714696851.jpg,1,Cassava Brown Streak Disease (CBSD),2,Cassava Green Mottle (CGM),False
546421963.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
408081310.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1391250868.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3472250799.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3826113040.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3181273999.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
43523745.jpg,1,Cassava Brown Streak Disease (CBSD),0,Cassava Bacterial Blight (CBB),False
1205478806.jpg,1,Cassava Brown Streak Disease (CBSD),4,Healthy,False
1507118084.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1672763395.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2139839273.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3608399345.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2869128816.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
247787663.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3776102541.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3501100214.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3840399556.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
4287278405.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
230268028.jpg,1,Cassava Brown Streak Disease (CBSD),0,Cassava Bacterial Blight (CBB),False
1200660912.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
982241079.jpg,1,Cassava Brown Streak Disease (CBSD),4,Healthy,False
3527165610.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1285588852.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2470191455.jpg,1,Cassava Brown Streak Disease (CBSD),4,Healthy,False
1897331783.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1085297222.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
465394840.jpg,1,Cassava Brown Streak Disease (CBSD),2,Cassava Green Mottle (CGM),False
2328883728.jpg,1,Cassava Brown Streak Disease (CBSD),4,Healthy,False
2482667092.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1375173494.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
696867083.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
752076516.jpg,1,Cassava Brown Streak Disease (CBSD),4,Healthy,False
532201178.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2924890982.jpg,1,Cassava Brown Streak Disease (CBSD),4,Healthy,False
417840962.jpg,1,Cassava Brown Streak Disease (CBSD),0,Cassava Bacterial Blight (CBB),False
1452252314.jpg,1,Cassava Brown Streak Disease (CBSD),4,Healthy,False
3140588188.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3275064872.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
137128883.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3427279599.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2390982435.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
4016073096.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3870800967.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2143264851.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2500939738.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1553584181.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1873204876.jpg,1,Cassava Brown Streak Disease (CBSD),0,Cassava Bacterial Blight (CBB),False
3040241097.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1343777320.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
148469667.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1403492344.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2617328550.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2051629821.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3140226583.jpg,1,Cassava Brown Streak Disease (CBSD),0,Cassava Bacterial Blight (CBB),False
130508321.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3245552311.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
431411749.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1402706671.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3888347347.jpg,1,Cassava Brown Streak Disease (CBSD),3,Cassava Mosaic Disease (CMD),False
4024341056.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3151613826.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3416705012.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2760272941.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
534568222.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
354223592.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2604713994.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
318812072.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1191974622.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2021239499.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
255823836.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
853854962.jpg,1,Cassava Brown Streak Disease (CBSD),4,Healthy,False
1096302814.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
607840807.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1955289592.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2234665752.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
600869262.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1814333907.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1962408284.jpg,1,Cassava Brown Streak Disease (CBSD),3,Cassava Mosaic Disease (CMD),False
3022052260.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
994727955.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
397896685.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2425413365.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3068895856.jpg,1,Cassava Brown Streak Disease (CBSD),3,Cassava Mosaic Disease (CMD),False
242770497.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3945696869.jpg,1,Cassava Brown Streak Disease (CBSD),4,Healthy,False
1630010851.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2981404650.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3053524603.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3007026060.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3006499770.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3128583938.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
25132460.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2084868828.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3927113290.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1077032520.jpg,1,Cassava Brown Streak Disease (CBSD),0,Cassava Bacterial Blight (CBB),False
3845948976.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3303116849.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1978440967.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2435211745.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1315703561.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
796933103.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3223104982.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1768669927.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1432249645.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
822641071.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3953648207.jpg,1,Cassava Brown Streak Disease (CBSD),4,Healthy,False
4147695010.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1733437484.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1117136990.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3212798182.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
193330948.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1934605474.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
885474029.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1371273944.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1398427720.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2087367640.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2822052779.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1747122718.jpg,1,Cassava Brown Streak Disease (CBSD),4,Healthy,False
3533888163.jpg,1,Cassava Brown Streak Disease (CBSD),0,Cassava Bacterial Blight (CBB),False
249927375.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2066754199.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
344427708.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
857910285.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
4219389723.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1712397585.jpg,1,Cassava Brown Streak Disease (CBSD),4,Healthy,False
1387417051.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
11574961.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3260589642.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3514238899.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2011474799.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
4128762392.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3295550498.jpg,1,Cassava Brown Streak Disease (CBSD),4,Healthy,False
3227667303.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
982829407.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
695438825.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
119670532.jpg,1,Cassava Brown Streak Disease (CBSD),0,Cassava Bacterial Blight (CBB),False
4204029505.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1302078468.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
675264849.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
638654515.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1111946219.jpg,1,Cassava Brown Streak Disease (CBSD),0,Cassava Bacterial Blight (CBB),False
4141898495.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2437547294.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3186227510.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3419613818.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2620149411.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2776641820.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1725548375.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2574523896.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
4019472268.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
713259486.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1830775926.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3337091008.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3917462304.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1346595943.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
852177343.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
173019618.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3925504132.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2399421947.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1610520050.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2236683337.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
253218787.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
835290707.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
4134659314.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1339403533.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2682408847.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1492555711.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3057848148.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2232929983.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2560138372.jpg,1,Cassava Brown Streak Disease (CBSD),4,Healthy,False
1355746136.jpg,1,Cassava Brown Streak Disease (CBSD),3,Cassava Mosaic Disease (CMD),False
576478448.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1381916877.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3424798095.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1939113672.jpg,1,Cassava Brown Streak Disease (CBSD),3,Cassava Mosaic Disease (CMD),False
2797119560.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
2269255258.jpg,1,Cassava Brown Streak Disease (CBSD),3,Cassava Mosaic Disease (CMD),False
1783641862.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
3509493147.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1581140405.jpg,1,Cassava Brown Streak Disease (CBSD),3,Cassava Mosaic Disease (CMD),False
2851597071.jpg,1,Cassava Brown Streak Disease (CBSD),4,Healthy,False
3383385001.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1016027375.jpg,1,Cassava Brown Streak Disease (CBSD),4,Healthy,False
690967280.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
1482998605.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
284280039.jpg,1,Cassava Brown Streak Disease (CBSD),0,Cassava Bacterial Blight (CBB),False
3819082104.jpg,1,Cassava Brown Streak Disease (CBSD),2,Cassava Green Mottle (CGM),False
655873382.jpg,1,Cassava Brown Streak Disease (CBSD),2,Cassava Green Mottle (CGM),False
4134583704.jpg,1,Cassava Brown Streak Disease (CBSD),1,Cassava Brown Streak Disease (CBSD),True
